Date,Ticker,Open,High,Low,Close,Volume,DailyPctChange,CumulativeReturn,MA50,MA200,Signal,Regime,RollingVol30d,Drawdown
2021-01-29,AAPL,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,177523800,-3.7420597863168426,1.970483718102578,,,0,N/A,,-7.823412029715204
2021-02-01,AAPL,133.75,135.3800048828125,130.92999267578125,134.13999938964844,106239800,1.652010127968695,3.6550464366643,,,0,N/A,,-6.300645460830124
2021-02-02,AAPL,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,83305400,0.63367087176327,4.3118782730461325,,,0,N/A,,-5.70689994408522
2021-02-03,AAPL,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,89880900,-0.7778376242906226,3.5005012372341326,,,0,N/A,,-6.440347153430126
2021-02-04,AAPL,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,84183100,2.575777874687901,6.16644424829389,,,0,N/A,,-4.030458315773366
2021-02-05,AAPL,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75693800,-0.4585522131241526,5.679615668598115,,,0,N/A,,-4.470528773091498
2021-02-08,AAPL,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297200,0.10968789214593766,5.795533411452913,,,0,N/A,,-4.365744509724545
2021-02-09,AAPL,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200,-0.6573728224378961,5.100062327452837,,,0,N/A,,-4.994418114258437
2021-02-10,AAPL,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600,-0.4558452630158305,4.620968671906445,,,0,N/A,,-5.427496558885214
2021-02-11,AAPL,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64280000,-0.19203376025409558,4.420061091751526,,,0,N/A,,-5.609107693409621
2021-02-12,AAPL,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60145100,0.17759951580194056,4.605510614650554,,,0,N/A,,-5.441469925711995
2021-02-16,AAPL,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300,-1.6103957704172722,2.9209478960888324,,,0,N/A,,-6.964236494597076
2021-02-17,AAPL,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500,-1.7644012767020212,1.1050093774164216,,,0,N/A,31.753143146713157,-8.60576069367588
2021-02-18,AAPL,129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856700,-0.8636423537534132,0.2318236946666996,,,0,N/A,31.65795237845963,-9.395080053216043
2021-02-19,AAPL,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800,0.12334314627955312,0.3554527795850859,,,0,N/A,30.02031393469671,-9.283325094269602
2021-02-22,AAPL,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916400,-2.9798993321709433,-2.635038687590896,,,0,N/A,29.609599340317846,-11.986590683953136
2021-02-23,AAPL,123.76000213623048,126.70999908447266,118.38999938964844,125.86000061035156,158273000,-0.11111062670511318,-2.7432215062963006,,,0,N/A,29.465426515074405,-12.084382934628735
2021-02-24,AAPL,124.94000244140624,125.55999755859376,122.2300033569336,125.3499984741211,111039900,-0.40521383581537673,-3.1373194290211015,,,0,N/A,28.746858218850804,-12.440629178820084
2021-02-25,AAPL,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376952,148199500,-3.478261398823801,-6.506456657187465,,,0,N/A,30.38938202193186,-15.486172975146173
2021-02-26,AAPL,122.58999633789062,124.8499984741211,121.1999969482422,121.26000213623048,164560400,0.223162473946803,-6.297814152883118,,,0,N/A,29.93100174591523,-15.29756982793039
2021-03-01,AAPL,123.75,127.93000030517578,122.79000091552734,127.79000091552734,116307900,5.385121774911972,-1.2518373392615523,,,0,N/A,33.8028195715111,-10.73624081685467
2021-03-02,AAPL,128.41000366210938,128.72000122070312,125.01000213623048,125.12000274658205,102260900,-2.08936391722091,-3.3150458188136334,,,0,N/A,34.11661093701889,-12.601285592382272
2021-03-03,AAPL,124.80999755859376,125.70999908447266,121.83999633789062,122.05999755859376,112966300,-2.4456562666370862,-5.679627459641012,,,0,N/A,34.77288859232241,-14.738757728252427
2021-03-04,AAPL,121.75,123.5999984741211,118.62000274658205,120.12999725341795,178155000,-1.5811898605432417,-7.171011626675783,,,0,N/A,33.45371604863209,-16.086899846026515
2021-03-05,AAPL,120.9800033569336,121.94000244140624,117.56999969482422,121.41999816894533,153766600,1.0738374635987702,-6.174179172443283,,,0,N/A,31.5793047278972,-15.185809539705986
2021-03-08,AAPL,120.93000030517578,121.0,116.20999908447266,116.36000061035156,154376600,-4.167351041756085,-10.08423049413667,,,0,N/A,32.83256794114531,-18.720314589410048
2021-03-09,AAPL,119.02999877929688,122.05999755859376,118.79000091552734,121.08999633789062,129525800,4.064967087253768,-6.42918405747237,,,0,N/A,34.16676345417568,-15.416322128846172
2021-03-10,AAPL,121.69000244140624,122.16999816894533,119.4499969482422,119.9800033569336,111943300,-0.9166677797724065,-7.286917578487662,,,0,N/A,34.11918167248585,-16.19167345083752
2021-03-11,AAPL,122.54000091552734,123.20999908447266,121.26000213623048,121.95999908447266,103026500,1.6502714386902317,-5.7569000593561075,,,0,N/A,34.70880223099381,-14.80860857455244
2021-03-12,AAPL,120.4000015258789,121.16999816894533,119.16000366210938,121.02999877929688,88105100,-0.7625453527034254,-6.475546438197133,,,0,N/A,33.52984358466591,-15.458231570770575
2021-03-15,AAPL,121.41000366210938,124.0,120.41999816894533,123.98999786376952,92403800,2.44567389434609,-4.188243292606297,,,0,N/A,32.95021737061304,-13.390615610478395
2021-03-16,AAPL,125.6999969482422,127.22000122070312,124.72000122070312,125.56999969482422,115227900,1.2742978129499427,-2.967316172335055,129.86599990844726,,0,N/A,32.78482830089954,-12.286954119393311
2021-03-17,AAPL,124.0500030517578,125.86000061035156,122.33999633789062,124.76000213623048,111932600,-0.6450565903976191,-3.5932318942050956,129.7729998779297,,0,N/A,32.711894491935055,-12.852752902484642
2021-03-18,AAPL,122.87999725341795,123.18000030517578,120.31999969482422,120.52999877929688,121229700,-3.3905124114335106,-6.8619153322939885,129.5633999633789,,0,N/A,33.93728866764144,-15.807491131548534
2021-03-19,AAPL,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376952,185549500,-0.4480220036475413,-7.279194445381187,129.43119995117186,,0,N/A,32.80077595110996,-16.1846920967021
2021-03-22,AAPL,120.33000183105467,123.87000274658205,120.26000213623048,123.38999938964844,111912300,2.8335707862409576,-4.651884786418226,129.28059997558594,,0,N/A,34.13631245588891,-13.809726017556345
2021-03-23,AAPL,123.33000183105467,124.23999786376952,122.13999938964844,122.54000091552734,95467100,-0.6888714468965329,-5.308710727278598,129.09039993286132,,0,N/A,34.12740403738437,-14.403466205023296
2021-03-24,AAPL,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,88530500,-1.9993508726392273,-7.201921845666092,128.91259994506837,,0,N/A,34.4536294480771,-16.11484125040209
2021-03-25,AAPL,119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844700,0.41635441356262515,-6.815552951569237,128.74839981079103,,0,N/A,34.53211024905573,-15.765581689624131
2021-03-26,AAPL,120.3499984741211,121.4800033569336,118.91999816894533,121.20999908447266,94071200,0.5141411107143501,-6.336453400501407,128.5547998046875,,0,N/A,34.62291414350569,-15.33249791571939
2021-03-29,AAPL,121.6500015258789,122.58000183105467,120.7300033569336,121.38999938964844,80819200,0.14850285169158983,-6.197360362805671,128.40439971923828,,0,N/A,34.61924526524984,-15.206764260668205
2021-03-30,AAPL,120.11000061035156,120.4000015258789,118.86000061035156,119.9000015258789,85671900,-1.2274469653688724,-7.348738016468315,128.2595997619629,,0,N/A,34.51474691941993,-16.247556259588702
2021-03-31,AAPL,121.6500015258789,123.5199966430664,121.1500015258789,122.1500015258789,118323800,1.8765637792876655,-5.610077993032436,128.14599975585938,,0,N/A,34.80906628916535,-14.675888236087864
2021-04-01,AAPL,123.66000366210938,124.18000030517578,122.48999786376952,123.0,75089100,0.6958644809685222,-4.953252052172063,127.96539978027344,,0,N/A,34.84634151581203,-14.082148048620924
2021-04-05,AAPL,123.87000274658205,126.16000366210938,123.06999969482422,125.9000015258789,88651200,2.357724817787732,-2.7123112873059796,127.74599990844726,,0,N/A,35.5944116171199,-12.056441530253137
2021-04-06,AAPL,126.5,127.12999725341795,125.6500015258789,126.20999908447266,80171300,0.24622522226898091,-2.4727644595327836,127.48879974365235,,0,N/A,34.521780223419285,-11.839902307939754
2021-04-07,AAPL,125.83000183105467,127.91999816894533,125.13999938964844,127.9000015258789,83466700,1.3390400551981152,-1.1668357109185346,127.18839981079101,,0,N/A,34.72612725416426,-10.65940328714129
2021-04-08,AAPL,128.9499969482422,130.38999938964844,128.52000427246094,130.36000061035156,88844600,1.9233769000189582,0.7340985405754452,126.93239974975586,,0,N/A,35.09915121580917,-8.941046887627058
2021-04-09,AAPL,129.8000030517578,133.0399932861328,129.47000122070312,133.0,106686700,2.0251606146730827,2.7741258297651727,126.75119979858398,,0,N/A,33.748034283020075,-7.096956833061652
2021-04-12,AAPL,132.52000427246094,132.85000610351562,130.6300048828125,131.24000549316406,91420000,-1.3233041404781432,1.4141115673196536,126.63419998168945,,0,N/A,34.089558823731124,-8.326346649919946
2021-04-13,AAPL,132.44000244140625,134.66000366210938,131.92999267578125,134.42999267578125,91266500,2.430651515618343,3.8791352071815943,126.68359970092773,,0,N/A,31.20267700390368,-6.0980796053435204
2021-04-14,AAPL,134.94000244140625,135.0,131.66000366210938,132.02999877929688,87222800,-1.7853113347054084,2.024569231933815,126.6413996887207,,0,N/A,31.02178458912779,-7.774521233655374
2021-04-15,AAPL,133.82000732421875,135.0,133.63999938964844,134.5,89347100,1.8707878842231906,3.933232512055751,126.63159957885742,,0,N/A,30.34058800564174,-6.049178150727752
2021-04-16,AAPL,134.3000030517578,134.6699981689453,133.27999877929688,134.16000366210938,84922400,-0.2527853813313219,3.6705044939201903,126.63599960327149,,0,N/A,29.849302048015858,-6.286672094003343
2021-04-19,AAPL,133.50999450683594,135.47000122070312,133.33999633789062,134.83999633789062,94264200,0.5068520104500429,4.195960530191312,126.58499954223633,,0,N/A,29.780921877177377,-5.811684207452162
2021-04-20,AAPL,135.02000427246094,135.52999877929688,131.80999755859375,133.11000061035156,94812300,-1.282998942838831,2.8591274581081905,126.51199966430664,,0,N/A,27.00896408717621,-7.02011930334826
2021-04-21,AAPL,132.36000061035156,133.75,131.3000030517578,133.5,68847100,0.2929902996470446,3.1604947238620396,126.44379959106445,,0,N/A,24.756589772544885,-6.747697272283681
2021-04-22,AAPL,133.0399932861328,134.14999389648438,131.41000366210938,131.94000244140625,84566500,-1.1685374970739737,1.9550256608466876,126.36239974975587,,0,N/A,24.877932818355983,-7.837385396541984
2021-04-23,AAPL,132.16000366210938,135.1199951171875,132.16000366210938,134.32000732421875,78657500,1.8038539023594868,3.794145369881474,126.34099990844726,,0,N/A,24.952676489885555,-6.174906476500974
2021-04-26,AAPL,134.8300018310547,135.05999755859375,133.55999755859375,134.72000122070312,66905100,0.2977917470767144,4.103235768741809,126.33279983520508,,0,N/A,24.735986291769148,-5.89550309130098
2021-04-27,AAPL,135.00999450683594,135.41000366210938,134.11000061035156,134.38999938964844,66015800,-0.2449538509980198,3.8482308837127333,126.3131999206543,,0,N/A,23.991656979090926,-6.126015680441144
2021-04-28,AAPL,134.30999755859375,135.02000427246094,133.0800018310547,133.5800018310547,107760100,-0.6027216030005778,3.2223151618426815,126.32099990844726,,0,N/A,23.932311042954364,-6.691814463532497
2021-04-29,AAPL,136.47000122070312,137.07000732421875,132.4499969482422,133.47999572753906,151101000,-0.07486607437100501,3.145036666606149,126.37379989624023,,0,N/A,23.81051799259421,-6.761670639110462
2021-04-30,AAPL,131.77999877929688,133.55999755859375,131.07000732421875,131.4600067138672,109839500,-1.5133271488823707,1.5841148240057112,126.40879989624024,,0,N/A,21.8682019325458,-8.172671590493163
2021-05-03,AAPL,132.0399932861328,134.07000732421875,131.8300018310547,132.5399932861328,75135100,0.8215324183090233,2.418661259137167,126.46219985961915,,0,N/A,21.800850240406756,-7.418280318741988
2021-05-04,AAPL,131.19000244140625,131.49000549316406,126.6999969482422,127.8499984741211,137564700,-3.5385506636376296,-1.2054749585368008,126.49919982910156,,0,N/A,23.245196731500844,-10.694331374930266
2021-05-05,AAPL,129.1999969482422,130.4499969482422,127.97000122070312,128.10000610351562,84000900,0.19554762016296134,-1.0122846159669074,126.54399993896484,,0,N/A,23.115824285241942,-10.519696265263324
2021-05-06,AAPL,127.88999938964844,129.75,127.12999725341795,129.74000549316406,78128300,1.280249267375666,0.25500488502907537,126.63180007934571,,0,N/A,22.398888195586775,-9.374125332253836
2021-05-07,AAPL,130.85000610351562,131.25999450683594,129.47999572753906,130.2100067138672,78973300,0.3622639130594907,0.6181925887635664,126.81620025634766,,0,N/A,22.396315418246882,-9.045820492438072
2021-05-10,AAPL,129.41000366210938,129.5399932861328,126.80999755859376,126.8499984741211,88071200,-2.5804531652698692,-1.9782127467305233,126.92800018310547,,0,N/A,23.847053639499062,-11.392850496486195
2021-05-11,AAPL,123.5,126.2699966430664,122.7699966430664,125.91000366210938,126142800,-0.7410286348592199,-2.7045822586780344,126.8904002380371,,0,N/A,23.990569514577306,-12.049454846839748
2021-05-12,AAPL,123.4000015258789,124.63999938964844,122.25,122.7699966430664,112172300,-2.493850311901713,-5.130984337486055,126.8434001159668,,0,N/A,24.878940259503864,-14.242809791461086
2021-05-13,AAPL,124.58000183105467,126.1500015258789,124.26000213623048,124.97000122070312,105861300,1.7919724996269926,-3.4309576661469943,126.90160018920898,,0,N/A,24.8273326479163,-12.706064526471273
2021-05-14,AAPL,126.25,127.88999938964844,125.8499984741211,127.4499969482422,81918000,1.9844728361323227,-1.5145712529185618,127.04800018310547,,0,N/A,25.37633826162911,-10.973740089408224
2021-05-17,AAPL,126.81999969482422,126.93000030517578,125.16999816894533,126.2699966430664,74244600,-0.9258535374112253,-2.426402078808032,127.1450001525879,,0,N/A,24.646525309341662,-11.797992866015338
2021-05-18,AAPL,126.55999755859376,126.98999786376952,124.77999877929688,124.8499984741211,63342900,-1.1245729046459818,-3.5236883231179683,127.31480010986328,,0,N/A,24.857215921322585,-12.789888739598055
2021-05-19,AAPL,123.16000366210938,124.91999816894533,122.86000061035156,124.69000244140624,92612000,-0.12815060846638193,-3.6473233035578145,127.38680023193359,,0,N/A,24.519421094431404,-12.90164902782246
2021-05-20,AAPL,125.2300033569336,127.72000122070312,125.0999984741211,127.30999755859376,76857100,2.1012070461853716,-1.6227540716239663,127.5334001159668,,0,N/A,24.65031378062595,-11.071532340083811
2021-05-21,AAPL,127.81999969482422,128.0,125.20999908447266,125.43000030517578,79295400,-1.4767082628783568,-3.0754989910404595,127.60280014038086,,0,N/A,24.151745717229335,-12.3847463700689
2021-05-24,AAPL,126.01000213623048,127.94000244140624,125.94000244140624,127.0999984741211,63092900,1.331418452429367,-1.7850282996820899,127.72420013427734,,0,N/A,24.28865000765177,-11.218220716097216
2021-05-25,AAPL,127.81999969482422,128.32000732421875,126.31999969482422,126.9000015258789,72009500,-0.15735401309459052,-1.939573499112257,127.78240020751953,,0,N/A,23.07773982598885,-11.357922408697208
2021-05-26,AAPL,126.95999908447266,127.38999938964844,126.41999816894533,126.8499984741211,56575900,-0.03940350760958111,-1.9782127467305233,127.80800018310546,,0,N/A,22.57275205569448,-11.392850496486195
2021-05-27,AAPL,126.44000244140624,127.63999938964844,125.08000183105467,125.27999877929688,94625600,-1.2376820762394547,-3.1914108383738093,127.8184001159668,,0,N/A,21.97628253201793,-12.489525304157878
2021-05-28,AAPL,125.56999969482422,125.8000030517578,124.5500030517578,124.61000061035156,71311100,-0.5348005870638883,-3.7091437415384565,127.9000001525879,,0,N/A,21.994336815548333,-12.957531836573644
2021-06-01,AAPL,125.08000183105467,125.3499984741211,123.94000244140624,124.27999877929688,67637100,-0.2648277260559384,-3.964148626567532,127.98580017089844,,0,N/A,21.881119276008558,-13.188044425713807
2021-06-02,AAPL,124.27999877929688,125.23999786376952,124.0500030517578,125.05999755859376,59278900,0.6276140867059743,-3.361414095059845,128.01920013427736,,0,N/A,21.807173376759877,-12.64320036358465
2021-06-03,AAPL,124.68000030517578,124.8499984741211,123.12999725341795,123.54000091552734,76229200,-1.2154139395007313,-4.535972939084876,128.03920013427734,,0,N/A,21.94947038235411,-13.704947083467367
2021-06-04,AAPL,124.06999969482422,126.16000366210938,123.8499984741211,125.88999938964844,75169300,1.9022166559055975,-2.720040315933925,128.1552001953125,,0,N/A,22.625321041577184,-12.063428213666526
2021-06-07,AAPL,126.16999816894533,126.31999969482422,124.83000183105467,125.9000015258789,71057600,0.007945139629006448,-2.7123112873059796,128.26140029907228,,0,N/A,21.866056942119847,-12.056441530253137
2021-06-08,AAPL,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376952,74403800,0.6671932706195705,-2.063214375073552,128.3720002746582,,0,N/A,21.966046642990637,-11.469688026199599
2021-06-09,AAPL,127.20999908447266,127.75,126.5199966430664,127.12999725341795,56877900,0.3077161087438496,-1.7618471093197252,128.4868002319336,,0,N/A,22.013264319777786,-11.19726599513502
2021-06-10,AAPL,127.0199966430664,128.19000244140625,125.94000244140624,126.11000061035156,71186400,-0.802325702118245,-2.550037059247867,128.61100021362304,,0,N/A,22.05448093164254,-11.909753154239755
2021-06-11,AAPL,126.52999877929688,127.44000244140624,126.0999984741211,127.3499984741211,53522400,0.9832668763525065,-1.5918438526336565,128.7150001525879,,0,N/A,22.310985984455925,-11.043590935708226
2021-06-14,AAPL,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,96906500,2.4577913552578545,0.8268233020249705,128.86460006713867,,0,N/A,23.15055216552512,-8.85722800377825
2021-06-15,AAPL,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,62746300,-0.6437740384699686,0.17772638979254296,128.93940002441406,,0,N/A,23.080087854567658,-9.4439815078318
2021-06-16,AAPL,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,91815000,0.3933928642679829,0.5718184169958951,129.0181999206543,,0,N/A,20.617654297201646,-9.087740592918415
2021-06-17,AAPL,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,96721700,1.2600841079968284,1.839107917991889,129.09599975585937,,0,N/A,20.903922412572864,-7.942169659908926
2021-06-18,AAPL,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,108953300,-1.0091711359132227,0.8113770358119998,129.09799987792968,,0,N/A,20.83661521861304,-8.871190712049092
2021-06-21,AAPL,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,79663300,1.410391110837672,2.2332117362381387,129.08399993896484,,0,N/A,21.20150327610893,-7.585918086439614
2021-06-22,AAPL,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,74783600,1.2698357044814257,3.5314055607029937,129.13879974365236,,0,N/A,19.930631839898894,-6.412411078332503
2021-06-23,AAPL,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,60214200,-0.2089855114387973,3.3150399232921846,129.12419982910157,,0,N/A,19.773684107433095,-6.607995579683679
2021-06-24,AAPL,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,68711000,-0.21689849869261923,3.09095115277489,129.1517999267578,,0,N/A,18.100818376275782,-6.8105614351702926
2021-06-25,AAPL,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,70783700,-0.22487298067814798,2.8591274581081905,129.12399993896486,,0,N/A,17.576703556510726,-7.02011930334826
2021-06-28,AAPL,133.41000366210938,135.25,133.35000610351562,134.77999877929688,62111300,1.2546000760933262,4.14959814946656,129.1363998413086,,0,N/A,17.05838797815216,-5.853593649376565
2021-06-29,AAPL,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,64556100,1.1500245331623304,5.347344079375405,129.16619995117188,,0,N/A,16.936724386601337,-4.7708868792537
2021-06-30,AAPL,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,63261400,0.46211756352296796,5.834172659071202,129.24320007324218,,0,N/A,16.425084729430665,-4.330816421935568
2021-07-01,AAPL,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,52485800,0.2263416642797056,6.073719486844387,129.3186001586914,,0,N/A,16.374176417248208,-4.114277199622174
2021-07-02,AAPL,137.89999389648438,140.0,137.75,139.9600067138672,78852600,1.959643299833358,8.152386023652358,129.47900024414062,,0,N/A,16.245447420767697,-2.23525905726778
2021-07-06,AAPL,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,108181800,1.471847284778427,9.744223980764556,129.63300018310548,,0,N/A,15.646292366977358,-0.7963113722315174
2021-07-07,AAPL,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,104911600,1.7955238523058359,11.714707698867134,129.8300003051758,,0,N/A,15.936447718688234,0.0
2021-07-08,AAPL,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,105575500,-0.9199707848613237,10.686965025644346,130.00700042724608,,0,N/A,16.331181459776285,-0.9199707848613237
2021-07-09,AAPL,142.75,145.64999389648438,142.64999389648438,145.11000061035156,99890800,1.305497797734123,12.13198091643286,130.23760040283204,,0,N/A,16.474380048418716,0.0
2021-07-12,AAPL,146.2100067138672,146.32000732421875,144.0,144.5,76299700,-0.42037117206658037,11.660610393992975,130.45800048828124,,0,N/A,15.90535865397104,-0.42037117206658037
2021-07-13,AAPL,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,100827100,0.7889269132515198,12.541531000892103,130.74160034179687,,0,N/A,15.630541025802378,0.0
2021-07-14,AAPL,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,127050800,2.4100484218248397,15.253836392676634,131.0738003540039,,0,N/A,16.36028981653902,0.0
2021-07-15,AAPL,149.24000549316406,150.0,147.08999633789062,148.47999572753906,106820300,-0.4492109932034749,14.736103489511976,131.48640029907227,,0,N/A,16.648225200139134,-0.4492109932034749
2021-07-16,AAPL,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,93251400,-1.4075945568625792,13.121084342037403,131.8522001647949,,0,N/A,16.836487312456104,-1.8504824805768871
2021-07-19,AAPL,143.75,144.07000732421875,141.6699981689453,142.4499969482422,121434600,-2.6914423511397723,10.076495569987266,132.10639999389647,,0,N/A,18.830314827969804,-4.492120162533986
2021-07-20,AAPL,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,96350000,2.5974005107115117,12.935623028095456,132.42519973754884,,0,N/A,19.80858559673183,-2.011398003865905
2021-07-21,AAPL,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,74993500,-0.5131714206784155,12.356069686950178,132.7961996459961,,0,N/A,20.019358472671804,-2.5142475048323787
2021-07-22,AAPL,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,77338200,0.9628674099327439,13.43790966504712,133.21399963378906,,0,N/A,20.064187814609348,-1.5755889647287136
2021-07-23,AAPL,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,71447400,1.1989063148829748,14.79792392749264,133.72979965209962,,0,N/A,19.78185474871828,-0.3955724854404652
2021-07-26,AAPL,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,72434100,0.2894506876931713,15.130207307758248,134.21019973754883,,0,N/A,19.753544957841896,-0.10726678502672726
2021-07-27,AAPL,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,104818600,-1.4900336524955593,13.414728474684745,134.5965998840332,,0,N/A,19.722779180122735,-1.5957021263274362
2021-07-28,AAPL,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,118931200,-1.2196010716187922,12.031521230833953,134.97079986572265,,0,N/A,20.055488318841828,-2.7958419977136884
2021-07-29,AAPL,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,56699500,0.45523774421245555,12.541531000892103,135.38659988403322,,0,N/A,20.056616371623885,-2.3533319815433607
2021-07-30,AAPL,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,70440600,0.1510582406104799,12.711534257578162,135.80999984741212,,0,N/A,19.892186892254752,-2.205828642819918
2021-08-02,AAPL,146.36000061035156,146.9499969482422,145.25,145.52000427246094,62880000,-0.2330977214232255,12.4488062394426,136.17419998168944,,0,N/A,19.55700708985495,-2.433784627938229
2021-08-03,AAPL,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,64786600,1.2644284523559701,13.87064093986874,136.61279998779298,,0,N/A,19.494146524936458,-1.200129640886971
2021-08-04,AAPL,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,56368300,-0.278232668574363,13.553815616859023,137.0097999572754,,0,N/A,19.387364213301577,-1.4750231567351335
